impression_id,session_id,user_id,title_id,impression_ts,ad_network,updated_at
imp4255,sess4255,u8,t255,2025-02-14 07:48:05,mediagrid,2025-02-14 07:48:06
imp4256,sess4256,u9,t256,2025-02-14 08:52:22,streamads,2025-02-14 08:52:23
imp4257,sess4257,u10,t257,2025-02-14 08:25:49,adflow,2025-02-14 08:25:50
imp4258,sess4258,u1,t258,2025-02-14 10:19:06,sponsorx,2025-02-14 10:19:07
imp4259,sess4259,u2,t259,2025-02-14 10:27:33,mediagrid,2025-02-14 10:27:34
imp4260,sess4260,u3,t260,2025-02-14 10:50:00,streamads,2025-02-14 10:50:01
imp4261,sess4261,u4,t261,2025-02-14 11:26:27,adflow,2025-02-14 11:26:28
imp4262,sess4262,u5,t262,2025-02-14 09:43:04,sponsorx,2025-02-14 09:43:05
imp4263,sess4263,u5,t263,2025-02-14 10:40:31,mediagrid,2025-02-14 10:40:32
imp4264,sess4264,u6,t264,2025-02-14 11:51:58,streamads,2025-02-14 11:51:59
imp4265,sess4265,u7,t265,2025-02-14 10:37:35,adflow,2025-02-14 10:37:36
imp4266,sess4266,u8,t266,2025-02-14 10:50:22,sponsorx,2025-02-14 10:50:23
imp4267,sess4267,u9,t267,2025-02-14 11:14:29,mediagrid,2025-02-14 11:14:30
imp4268,sess4268,u10,t268,2025-02-14 11:19:26,streamads,2025-02-14 11:19:27
imp4269,sess4269,u1,t269,2025-02-14 11:58:43,adflow,2025-02-14 11:58:44
imp4270,sess4270,u2,t270,2025-02-14 11:30:30,sponsorx,2025-02-14 11:30:31
imp4271,sess4271,u3,t271,2025-02-14 12:12:17,mediagrid,2025-02-14 12:12:18
imp4272,sess4272,u4,t272,2025-02-14 12:50:14,streamads,2025-02-14 12:50:15
imp4273,sess4273,u5,t273,2025-02-14 13:03:21,adflow,2025-02-14 13:03:22
imp4274,sess4274,u5,t274,2025-02-14 12:30:38,sponsorx,2025-02-14 12:30:39
imp4275,sess4275,u6,t275,2025-02-14 14:00:45,mediagrid,2025-02-14 14:00:46
imp4276,sess4276,u7,t276,2025-02-14 14:31:02,streamads,2025-02-14 14:31:03
imp4277,sess4277,u8,t277,2025-02-14 13:40:29,adflow,2025-02-14 13:40:30
imp4278,sess4278,u9,t278,2025-02-14 14:59:46,sponsorx,2025-02-14 14:59:47
imp4279,sess4279,u10,t279,2025-02-14 14:44:13,mediagrid,2025-02-14 14:44:14
imp4280,sess4280,u1,t280,2025-02-14 14:42:40,streamads,2025-02-14 14:42:41
imp4281,sess4281,u2,t281,2025-02-14 14:55:07,adflow,2025-02-14 14:55:08
imp4282,sess4282,u3,t282,2025-02-14 15:21:34,sponsorx,2025-02-14 15:21:35
imp4283,sess4283,u4,t283,2025-02-14 16:02:01,mediagrid,2025-02-14 16:02:02
imp4284,sess4284,u5,t284,2025-02-14 16:56:28,streamads,2025-02-14 16:56:29
imp4285,sess4285,u5,t285,2025-02-14 15:20:05,adflow,2025-02-14 15:20:06
imp4286,sess4286,u6,t286,2025-02-14 15:31:12,sponsorx,2025-02-14 15:31:13
imp4287,sess4287,u7,t287,2025-02-14 16:04:49,mediagrid,2025-02-14 16:04:50
imp4288,sess4288,u8,t288,2025-02-14 16:28:26,streamads,2025-02-14 16:28:27
imp4289,sess4289,u9,t289,2025-02-14 16:47:03,adflow,2025-02-14 16:47:04
imp4290,sess4290,u10,t290,2025-02-14 16:34:20,sponsorx,2025-02-14 16:34:21
imp4291,sess4291,u1,t291,2025-02-14 17:16:47,mediagrid,2025-02-14 17:16:48
imp4292,sess4292,u2,t292,2025-02-14 17:29:34,streamads,2025-02-14 17:29:35
imp4293,sess4293,u3,t293,2025-02-14 17:41:31,adflow,2025-02-14 17:41:32
imp4294,sess4294,u4,t294,2025-02-14 17:31:38,sponsorx,2025-02-14 17:31:39
imp4295,sess4295,u5,t295,2025-02-14 18:03:45,mediagrid,2025-02-14 18:03:46
imp4296,sess4296,u5,t296,2025-02-14 19:17:52,streamads,2025-02-14 19:17:53
imp4297,sess4297,u6,t297,2025-02-14 19:35:09,adflow,2025-02-14 19:35:10
imp4298,sess4298,u7,t298,2025-02-14 18:34:36,sponsorx,2025-02-14 18:34:37
imp4299,sess4299,u8,t299,2025-02-14 19:40:53,mediagrid,2025-02-14 19:40:54
imp4300,sess4300,u9,t300,2025-02-14 19:15:20,streamads,2025-02-14 19:15:21
imp4301,sess4301,u10,t301,2025-02-14 21:10:37,adflow,2025-02-14 21:10:38
imp4302,sess4302,u1,t302,2025-02-14 21:20:04,sponsorx,2025-02-14 21:20:05
imp4303,sess4303,u2,t303,2025-02-14 21:43:31,mediagrid,2025-02-14 21:43:32
imp4304,sess4304,u3,t304,2025-02-14 22:20:58,streamads,2025-02-14 22:20:59
imp4305,sess4305,u4,t305,2025-02-14 20:37:35,adflow,2025-02-14 20:37:36
imp4306,sess4306,u5,t306,2025-02-14 21:36:02,sponsorx,2025-02-14 21:36:03
imp4307,sess4307,u5,t307,2025-02-14 22:48:29,mediagrid,2025-02-14 22:48:30
imp4308,sess4308,u6,t308,2025-02-14 21:21:36,streamads,2025-02-14 21:21:37
imp4309,sess4309,u7,t309,2025-02-14 21:45:33,adflow,2025-02-14 21:45:34
imp4310,sess4310,u8,t310,2025-02-14 21:58:50,sponsorx,2025-02-14 21:58:51
imp4311,sess4311,u9,t311,2025-02-14 22:20:47,mediagrid,2025-02-14 22:20:48
imp4312,sess4312,u10,t312,2025-02-14 22:21:14,streamads,2025-02-14 22:21:15
imp4313,sess4313,u1,t313,2025-02-14 22:58:51,adflow,2025-02-14 22:58:52
imp4314,sess4314,u2,t314,2025-02-14 22:44:48,sponsorx,2025-02-14 22:44:49
imp4315,sess4315,u3,t315,2025-02-14 23:26:45,mediagrid,2025-02-14 23:26:46
imp4316,sess4316,u4,t316,2025-02-14 23:42:52,streamads,2025-02-14 23:42:53
imp4317,sess4317,u5,t317,2025-02-15 00:40:59,adflow,2025-02-15 00:41:00
imp4318,sess4318,u5,t318,2025-02-15 00:45:16,sponsorx,2025-02-15 00:45:17
imp4319,sess4319,u6,t319,2025-02-15 01:17:33,mediagrid,2025-02-15 01:17:34
imp4320,sess4320,u7,t320,2025-02-15 00:28:00,streamads,2025-02-15 00:28:01
imp4321,sess4321,u8,t321,2025-02-15 01:49:17,adflow,2025-02-15 01:49:18
imp4322,sess4322,u9,t322,2025-02-15 01:34:44,sponsorx,2025-02-15 01:34:45
imp4323,sess4323,u10,t323,2025-02-15 01:34:11,mediagrid,2025-02-15 01:34:12
imp4324,sess4324,u1,t324,2025-02-15 01:47:38,streamads,2025-02-15 01:47:39
imp4325,sess4325,u2,t325,2025-02-15 02:15:05,adflow,2025-02-15 02:15:06
imp4326,sess4326,u3,t326,2025-02-15 02:56:32,sponsorx,2025-02-15 02:56:33
imp4327,sess4327,u4,t327,2025-02-15 03:51:59,mediagrid,2025-02-15 03:52:00
imp4328,sess4328,u5,t328,2025-02-15 02:15:36,streamads,2025-02-15 02:15:37
imp4329,sess4329,u5,t329,2025-02-15 02:35:53,adflow,2025-02-15 02:35:54
imp4330,sess4330,u6,t330,2025-02-15 02:45:00,sponsorx,2025-02-15 02:45:01
imp4331,sess4331,u7,t331,2025-02-15 03:03:47,mediagrid,2025-02-15 03:03:48
imp4332,sess4332,u8,t332,2025-02-15 03:41:24,streamads,2025-02-15 03:41:25
imp4333,sess4333,u9,t333,2025-02-15 03:43:41,adflow,2025-02-15 03:43:42
imp4334,sess4334,u10,t334,2025-02-15 03:42:18,sponsorx,2025-02-15 03:42:19
imp4335,sess4335,u1,t335,2025-02-15 04:00:05,mediagrid,2025-02-15 04:00:06
imp4336,sess4336,u2,t336,2025-02-15 04:16:02,streamads,2025-02-15 04:16:03
imp4337,sess4337,u3,t337,2025-02-15 05:27:59,adflow,2025-02-15 05:28:00
imp4338,sess4338,u4,t338,2025-02-15 04:44:16,sponsorx,2025-02-15 04:44:17
imp4339,sess4339,u5,t339,2025-02-15 06:01:23,mediagrid,2025-02-15 06:01:24
imp4340,sess4340,u5,t340,2025-02-15 06:20:40,streamads,2025-02-15 06:20:41
imp4341,sess4341,u6,t341,2025-02-15 05:21:07,adflow,2025-02-15 05:21:08
imp4342,sess4342,u7,t342,2025-02-15 06:29:24,sponsorx,2025-02-15 06:29:25
imp4343,sess4343,u8,t343,2025-02-15 06:04:51,mediagrid,2025-02-15 06:04:52
imp4344,sess4344,u9,t344,2025-02-15 08:02:08,streamads,2025-02-15 08:02:09
imp4345,sess4345,u10,t345,2025-02-15 08:12:35,adflow,2025-02-15 08:12:36
imp4346,sess4346,u1,t346,2025-02-15 08:37:02,sponsorx,2025-02-15 08:37:03
imp4347,sess4347,u2,t347,2025-02-15 06:46:39,mediagrid,2025-02-15 06:46:40
imp4348,sess4348,u3,t348,2025-02-15 07:32:06,streamads,2025-02-15 07:32:07
imp4349,sess4349,u4,t349,2025-02-15 08:31:33,adflow,2025-02-15 08:31:34
imp4350,sess4350,u5,t350,2025-02-15 07:35:00,sponsorx,2025-02-15 07:35:01
imp4351,sess4351,u5,t351,2025-02-15 08:11:37,mediagrid,2025-02-15 08:11:38
imp4352,sess4352,u6,t352,2025-02-15 08:10:54,streamads,2025-02-15 08:10:55
imp4353,sess4353,u7,t353,2025-02-15 08:45:11,adflow,2025-02-15 08:45:12
imp4354,sess4354,u8,t354,2025-02-15 08:36:18,sponsorx,2025-02-15 08:36:19
imp4355,sess4355,u9,t355,2025-02-15 09:38:35,mediagrid,2025-02-15 09:38:36
imp4356,sess4356,u10,t356,2025-02-15 09:27:22,streamads,2025-02-15 09:27:23
imp4357,sess4357,u1,t357,2025-02-15 09:17:19,adflow,2025-02-15 09:17:20
imp4358,sess4358,u2,t358,2025-02-15 10:03:16,sponsorx,2025-02-15 10:03:17
imp4359,sess4359,u3,t359,2025-02-15 10:22:23,mediagrid,2025-02-15 10:22:24
imp4360,sess4360,u4,t360,2025-02-15 11:23:30,streamads,2025-02-15 11:23:31
imp4361,sess4361,u5,t361,2025-02-15 11:29:47,adflow,2025-02-15 11:29:48
imp4362,sess4362,u5,t362,2025-02-15 12:04:04,sponsorx,2025-02-15 12:04:05
imp4363,sess4363,u6,t363,2025-02-15 11:15:31,mediagrid,2025-02-15 11:15:32
imp4364,sess4364,u7,t364,2025-02-15 12:38:48,streamads,2025-02-15 12:38:49
imp4365,sess4365,u8,t365,2025-02-15 12:25:15,adflow,2025-02-15 12:25:16
imp4366,sess4366,u9,t366,2025-02-15 12:25:42,sponsorx,2025-02-15 12:25:43
imp4367,sess4367,u10,t367,2025-02-15 12:40:09,mediagrid,2025-02-15 12:40:10
imp4368,sess4368,u1,t368,2025-02-15 13:08:36,streamads,2025-02-15 13:08:37
imp4369,sess4369,u2,t369,2025-02-15 13:51:03,adflow,2025-02-15 13:51:04
imp4370,sess4370,u3,t370,2025-02-15 14:47:30,sponsorx,2025-02-15 14:47:31
imp4371,sess4371,u4,t371,2025-02-15 13:11:07,mediagrid,2025-02-15 13:11:08
imp4372,sess4372,u5,t372,2025-02-15 13:02:54,streamads,2025-02-15 13:02:55
imp4373,sess4373,u5,t373,2025-02-15 13:29:11,adflow,2025-02-15 13:29:12
imp4374,sess4374,u6,t374,2025-02-15 13:41:08,sponsorx,2025-02-15 13:41:09
imp4375,sess4375,u7,t375,2025-02-15 13:52:55,mediagrid,2025-02-15 13:52:56
imp4376,sess4376,u8,t376,2025-02-15 14:03:12,streamads,2025-02-15 14:03:13
imp4377,sess4377,u9,t377,2025-02-15 15:06:39,adflow,2025-02-15 15:06:40
imp4378,sess4378,u10,t378,2025-02-15 14:30:36,sponsorx,2025-02-15 14:30:37
imp4379,sess4379,u1,t379,2025-02-15 14:50:33,mediagrid,2025-02-15 14:50:34
imp4380,sess4380,u2,t380,2025-02-15 16:06:30,streamads,2025-02-15 16:06:31
imp4381,sess4381,u3,t381,2025-02-15 15:24:47,adflow,2025-02-15 15:24:48
imp4382,sess4382,u4,t382,2025-02-15 16:44:54,sponsorx,2025-02-15 16:44:55
imp4383,sess4383,u5,t383,2025-02-15 17:06:11,mediagrid,2025-02-15 17:06:12
imp4384,sess4384,u5,t384,2025-02-15 16:07:38,streamads,2025-02-15 16:07:39
imp4385,sess4385,u6,t385,2025-02-15 17:17:55,adflow,2025-02-15 17:17:56
imp4386,sess4386,u7,t386,2025-02-15 16:54:22,sponsorx,2025-02-15 16:54:23
imp4387,sess4387,u8,t387,2025-02-15 18:53:39,mediagrid,2025-02-15 18:53:40
imp4388,sess4388,u9,t388,2025-02-15 19:05:06,streamads,2025-02-15 19:05:07
imp4389,sess4389,u10,t389,2025-02-15 19:30:33,adflow,2025-02-15 19:30:34
imp4390,sess4390,u1,t390,2025-02-15 17:40:10,sponsorx,2025-02-15 17:40:11
imp4391,sess4391,u2,t391,2025-02-15 18:26:37,mediagrid,2025-02-15 18:26:38
imp4392,sess4392,u3,t392,2025-02-15 19:27:04,streamads,2025-02-15 19:27:05
imp4393,sess4393,u4,t393,2025-02-15 18:15:41,adflow,2025-02-15 18:15:42
imp4394,sess4394,u5,t394,2025-02-15 18:39:48,sponsorx,2025-02-15 18:39:49
imp4395,sess4395,u5,t395,2025-02-15 19:13:05,mediagrid,2025-02-15 19:13:06
imp4396,sess4396,u6,t396,2025-02-15 19:33:32,streamads,2025-02-15 19:33:33
imp4397,sess4397,u7,t397,2025-02-15 19:40:39,adflow,2025-02-15 19:40:40
imp4398,sess4398,u8,t398,2025-02-15 20:02:06,sponsorx,2025-02-15 20:02:07
imp4399,sess4399,u9,t399,2025-02-15 19:55:53,mediagrid,2025-02-15 19:55:54
imp4400,sess4400,u10,t400,2025-02-15 20:59:40,streamads,2025-02-15 20:59:41
imp4401,sess4401,u1,t401,2025-02-15 20:39:47,adflow,2025-02-15 20:39:48
imp4402,sess4402,u2,t402,2025-02-15 21:01:54,sponsorx,2025-02-15 21:01:55
imp4403,sess4403,u3,t403,2025-02-15 22:06:01,mediagrid,2025-02-15 22:06:02
imp4404,sess4404,u4,t404,2025-02-15 22:14:18,streamads,2025-02-15 22:14:19
imp4405,sess4405,u5,t405,2025-02-15 22:50:35,adflow,2025-02-15 22:50:36
imp4406,sess4406,u5,t406,2025-02-15 22:03:02,sponsorx,2025-02-15 22:03:03
imp4407,sess4407,u6,t407,2025-02-15 23:28:19,mediagrid,2025-02-15 23:28:20
imp4408,sess4408,u7,t408,2025-02-15 23:15:46,streamads,2025-02-15 23:15:47
imp4409,sess4409,u8,t409,2025-02-15 23:17:13,adflow,2025-02-15 23:17:14
imp4410,sess4410,u9,t410,2025-02-15 23:32:40,sponsorx,2025-02-15 23:32:41
imp4411,sess4411,u10,t411,2025-02-16 00:02:07,mediagrid,2025-02-16 00:02:08
imp4412,sess4412,u1,t412,2025-02-16 00:45:34,streamads,2025-02-16 00:45:35
imp4413,sess4413,u2,t413,2025-02-16 01:43:01,adflow,2025-02-16 01:43:02
imp4414,sess4414,u3,t414,2025-02-16 00:06:38,sponsorx,2025-02-16 00:06:39
imp4415,sess4415,u4,t415,2025-02-16 00:00:45,mediagrid,2025-02-16 00:00:46
imp4416,sess4416,u5,t416,2025-02-16 00:17:22,streamads,2025-02-16 00:17:23
imp4417,sess4417,u5,t417,2025-02-16 00:20:29,adflow,2025-02-16 00:20:30
imp4418,sess4418,u6,t418,2025-02-16 00:50:16,sponsorx,2025-02-16 00:50:17
imp4419,sess4419,u7,t419,2025-02-16 01:15:33,mediagrid,2025-02-16 01:15:34
imp4420,sess4420,u8,t420,2025-02-16 01:33:10,streamads,2025-02-16 01:33:11
imp4421,sess4421,u9,t421,2025-02-16 02:07:57,adflow,2025-02-16 02:07:58
imp4422,sess4422,u10,t422,2025-02-16 02:38:54,sponsorx,2025-02-16 02:38:55
imp4423,sess4423,u1,t423,2025-02-16 02:45:01,mediagrid,2025-02-16 02:45:02
imp4424,sess4424,u2,t424,2025-02-16 02:05:18,streamads,2025-02-16 02:05:19
imp4425,sess4425,u3,t425,2025-02-16 03:28:25,adflow,2025-02-16 03:28:26
imp4426,sess4426,u4,t426,2025-02-16 03:51:42,sponsorx,2025-02-16 03:51:43
imp4427,sess4427,u5,t427,2025-02-16 02:54:09,mediagrid,2025-02-16 02:54:10
imp4428,sess4428,u5,t428,2025-02-16 04:06:26,streamads,2025-02-16 04:06:27
imp4429,sess4429,u6,t429,2025-02-16 03:43:53,adflow,2025-02-16 03:43:54
imp4430,sess4430,u7,t430,2025-02-16 03:35:20,sponsorx,2025-02-16 03:35:21
imp4431,sess4431,u8,t431,2025-02-16 05:57:37,mediagrid,2025-02-16 05:57:38
imp4432,sess4432,u9,t432,2025-02-16 04:00:14,streamads,2025-02-16 04:00:15
imp4433,sess4433,u10,t433,2025-02-16 04:33:41,adflow,2025-02-16 04:33:42
imp4434,sess4434,u1,t434,2025-02-16 05:21:08,sponsorx,2025-02-16 05:21:09
imp4435,sess4435,u2,t435,2025-02-16 06:22:35,mediagrid,2025-02-16 06:22:36
imp4436,sess4436,u3,t436,2025-02-16 05:06:22,streamads,2025-02-16 05:06:23
imp4437,sess4437,u4,t437,2025-02-16 05:40:49,adflow,2025-02-16 05:40:50
imp4438,sess4438,u5,t438,2025-02-16 05:43:26,sponsorx,2025-02-16 05:43:27
imp4439,sess4439,u5,t439,2025-02-16 06:23:53,mediagrid,2025-02-16 06:23:54
imp4440,sess4440,u6,t440,2025-02-16 06:47:00,streamads,2025-02-16 06:47:01
imp4441,sess4441,u7,t441,2025-02-16 06:25:37,adflow,2025-02-16 06:25:38
imp4442,sess4442,u8,t442,2025-02-16 07:28:14,sponsorx,2025-02-16 07:28:15
imp4443,sess4443,u9,t443,2025-02-16 07:33:11,mediagrid,2025-02-16 07:33:12
imp4444,sess4444,u10,t444,2025-02-16 07:16:18,streamads,2025-02-16 07:16:19
imp4445,sess4445,u1,t445,2025-02-16 07:41:25,adflow,2025-02-16 07:41:26
imp4446,sess4446,u2,t446,2025-02-16 08:48:32,sponsorx,2025-02-16 08:48:33
imp4447,sess4447,u3,t447,2025-02-16 08:58:49,mediagrid,2025-02-16 08:58:50
imp4448,sess4448,u4,t448,2025-02-16 09:37:06,streamads,2025-02-16 09:37:07
imp4449,sess4449,u5,t449,2025-02-16 08:50:33,adflow,2025-02-16 08:50:34
imp4450,sess4450,u5,t450,2025-02-16 10:17:50,sponsorx,2025-02-16 10:17:51
imp4451,sess4451,u6,t451,2025-02-16 10:06:17,mediagrid,2025-02-16 10:06:18
imp4452,sess4452,u7,t452,2025-02-16 10:08:44,streamads,2025-02-16 10:08:45
imp4453,sess4453,u8,t453,2025-02-16 10:25:11,adflow,2025-02-16 10:25:12
imp4454,sess4454,u9,t454,2025-02-16 10:55:38,sponsorx,2025-02-16 10:55:39
imp4455,sess4455,u10,t455,2025-02-16 11:40:05,mediagrid,2025-02-16 11:40:06
imp4456,sess4456,u1,t456,2025-02-16 12:38:32,streamads,2025-02-16 12:38:33
imp4457,sess4457,u2,t457,2025-02-16 11:02:09,adflow,2025-02-16 11:02:10
imp4458,sess4458,u3,t458,2025-02-16 10:40:46,sponsorx,2025-02-16 10:40:47
imp4459,sess4459,u4,t459,2025-02-16 11:09:33,mediagrid,2025-02-16 11:09:34
imp4460,sess4460,u5,t460,2025-02-16 11:01:50,streamads,2025-02-16 11:01:51
imp4461,sess4461,u5,t461,2025-02-16 11:49:37,adflow,2025-02-16 11:49:38
imp4462,sess4462,u6,t462,2025-02-16 11:36:04,sponsorx,2025-02-16 11:36:05
imp4463,sess4463,u7,t463,2025-02-16 11:59:41,mediagrid,2025-02-16 11:59:42
imp4464,sess4464,u8,t464,2025-02-16 12:39:28,streamads,2025-02-16 12:39:29
imp4465,sess4465,u9,t465,2025-02-16 13:14:25,adflow,2025-02-16 13:14:26
imp4466,sess4466,u10,t466,2025-02-16 13:23:32,sponsorx,2025-02-16 13:23:33
imp4467,sess4467,u1,t467,2025-02-16 12:45:49,mediagrid,2025-02-16 12:45:50
imp4468,sess4468,u2,t468,2025-02-16 14:11:56,streamads,2025-02-16 14:11:57
imp4469,sess4469,u3,t469,2025-02-16 14:37:13,adflow,2025-02-16 14:37:14
imp4470,sess4470,u4,t470,2025-02-16 13:40:40,sponsorx,2025-02-16 13:40:41
imp4471,sess4471,u5,t471,2025-02-16 14:54:57,mediagrid,2025-02-16 14:54:58
imp4472,sess4472,u5,t472,2025-02-16 14:33:24,streamads,2025-02-16 14:33:25
imp4473,sess4473,u6,t473,2025-02-16 14:25:51,adflow,2025-02-16 14:25:52
imp4474,sess4474,u7,t474,2025-02-16 14:32:18,sponsorx,2025-02-16 14:32:19
imp4475,sess4475,u8,t475,2025-02-16 14:52:45,mediagrid,2025-02-16 14:52:46
imp4476,sess4476,u9,t476,2025-02-16 15:27:12,streamads,2025-02-16 15:27:13
imp4477,sess4477,u10,t477,2025-02-16 16:15:39,adflow,2025-02-16 16:15:40
imp4478,sess4478,u1,t478,2025-02-16 17:18:06,sponsorx,2025-02-16 17:18:07
imp4479,sess4479,u2,t479,2025-02-16 16:07:03,mediagrid,2025-02-16 16:07:04
imp4480,sess4480,u3,t480,2025-02-16 16:18:00,streamads,2025-02-16 16:18:01
imp4481,sess4481,u4,t481,2025-02-16 16:15:47,adflow,2025-02-16 16:15:48
imp4482,sess4482,u5,t482,2025-02-16 16:32:24,sponsorx,2025-02-16 16:32:25
imp4483,sess4483,u5,t483,2025-02-16 17:04:31,mediagrid,2025-02-16 17:04:32
imp4484,sess4484,u6,t484,2025-02-16 17:46:58,streamads,2025-02-16 17:46:59
imp4485,sess4485,u7,t485,2025-02-16 17:57:45,adflow,2025-02-16 17:57:46
imp4486,sess4486,u8,t486,2025-02-16 18:06:42,sponsorx,2025-02-16 18:06:43
imp4487,sess4487,u9,t487,2025-02-16 17:52:49,mediagrid,2025-02-16 17:52:50
imp4488,sess4488,u10,t488,2025-02-16 18:20:56,streamads,2025-02-16 18:20:57
imp4489,sess4489,u1,t489,2025-02-16 19:31:03,adflow,2025-02-16 19:31:04
imp4490,sess4490,u2,t490,2025-02-16 19:43:20,sponsorx,2025-02-16 19:43:21
imp4491,sess4491,u3,t491,2025-02-16 20:23:37,mediagrid,2025-02-16 20:23:38
imp4492,sess4492,u4,t492,2025-02-16 19:38:04,streamads,2025-02-16 19:38:05
imp4493,sess4493,u5,t493,2025-02-16 21:07:21,adflow,2025-02-16 21:07:22
imp4494,sess4494,u5,t494,2025-02-16 20:56:48,sponsorx,2025-02-16 20:56:49
imp4495,sess4495,u6,t495,2025-02-16 21:00:15,mediagrid,2025-02-16 21:00:16
imp4496,sess4496,u7,t496,2025-02-16 21:17:42,streamads,2025-02-16 21:17:43
imp4497,sess4497,u8,t497,2025-02-16 21:49:09,adflow,2025-02-16 21:49:10
imp4498,sess4498,u9,t498,2025-02-16 22:34:36,sponsorx,2025-02-16 22:34:37
imp4499,sess4499,u10,t499,2025-02-16 20:51:13,mediagrid,2025-02-16 20:51:14
imp4500,sess4500,u1,t500,2025-02-16 21:18:10,streamads,2025-02-16 21:18:11
imp4501,sess4501,u2,t1,2025-02-16 21:26:47,adflow,2025-02-16 21:26:48
imp4502,sess4502,u3,t2,2025-02-16 21:31:54,sponsorx,2025-02-16 21:31:55
imp4503,sess4503,u4,t3,2025-02-16 21:45:11,mediagrid,2025-02-16 21:45:12
imp4504,sess4504,u5,t4,2025-02-16 22:03:08,streamads,2025-02-16 22:03:09
imp4505,sess4505,u5,t5,2025-02-16 22:51:25,adflow,2025-02-16 22:51:26
imp4506,sess4506,u6,t6,2025-02-16 23:28:02,sponsorx,2025-02-16 23:28:03
imp4507,sess4507,u7,t7,2025-02-16 23:10:59,mediagrid,2025-02-16 23:11:00
imp4508,sess4508,u8,t8,2025-02-16 23:49:56,streamads,2025-02-16 23:49:57
imp4509,sess4509,u9,t9,2025-02-17 00:02:03,adflow,2025-02-17 00:02:04
imp4510,sess4510,u10,t10,2025-02-17 00:56:10,sponsorx,2025-02-17 00:56:11
imp4511,sess4511,u1,t11,2025-02-17 00:55:27,mediagrid,2025-02-17 00:55:28
imp4512,sess4512,u2,t12,2025-02-17 01:22:44,streamads,2025-02-17 01:22:45
imp4513,sess4513,u3,t13,2025-02-17 00:27:11,adflow,2025-02-17 00:27:12
imp4514,sess4514,u4,t14,2025-02-17 01:43:28,sponsorx,2025-02-17 01:43:29
imp4515,sess4515,u5,t15,2025-02-17 01:22:55,mediagrid,2025-02-17 01:22:56
imp4516,sess4516,u5,t16,2025-02-17 01:16:22,streamads,2025-02-17 01:16:23
imp4517,sess4517,u6,t17,2025-02-17 01:23:49,adflow,2025-02-17 01:23:50
imp4518,sess4518,u7,t18,2025-02-17 01:45:16,sponsorx,2025-02-17 01:45:17
imp4519,sess4519,u8,t19,2025-02-17 02:20:43,mediagrid,2025-02-17 02:20:44
imp4520,sess4520,u9,t20,2025-02-17 03:10:10,streamads,2025-02-17 03:10:11
imp4521,sess4521,u10,t21,2025-02-17 04:13:37,adflow,2025-02-17 04:13:38
imp4522,sess4522,u1,t22,2025-02-17 02:30:04,sponsorx,2025-02-17 02:30:05
imp4523,sess4523,u2,t23,2025-02-17 02:59:11,mediagrid,2025-02-17 02:59:12
imp4524,sess4524,u3,t24,2025-02-17 03:27:58,streamads,2025-02-17 03:27:59
imp4525,sess4525,u4,t25,2025-02-17 03:25:45,adflow,2025-02-17 03:25:46
imp4526,sess4526,u5,t26,2025-02-17 04:13:52,sponsorx,2025-02-17 04:13:53
imp4527,sess4527,u5,t27,2025-02-17 04:11:29,mediagrid,2025-02-17 04:11:30
imp4528,sess4528,u6,t28,2025-02-17 04:27:16,streamads,2025-02-17 04:27:17
imp4529,sess4529,u7,t29,2025-02-17 04:40:13,adflow,2025-02-17 04:40:14
imp4530,sess4530,u8,t30,2025-02-17 05:49:10,sponsorx,2025-02-17 05:49:11
imp4531,sess4531,u9,t31,2025-02-17 05:00:27,mediagrid,2025-02-17 05:00:28
imp4532,sess4532,u10,t32,2025-02-17 06:13:34,streamads,2025-02-17 06:13:35
imp4533,sess4533,u1,t33,2025-02-17 06:27:51,adflow,2025-02-17 06:27:52
imp4534,sess4534,u2,t34,2025-02-17 07:10:08,sponsorx,2025-02-17 07:10:09
imp4535,sess4535,u3,t35,2025-02-17 06:25:35,mediagrid,2025-02-17 06:25:36
imp4536,sess4536,u4,t36,2025-02-17 07:56:52,streamads,2025-02-17 07:56:53
imp4537,sess4537,u5,t37,2025-02-17 07:47:19,adflow,2025-02-17 07:47:20
imp4538,sess4538,u5,t38,2025-02-17 07:51:46,sponsorx,2025-02-17 07:51:47
imp4539,sess4539,u6,t39,2025-02-17 08:10:13,mediagrid,2025-02-17 08:10:14
imp4540,sess4540,u7,t40,2025-02-17 08:42:40,streamads,2025-02-17 08:42:41
imp4541,sess4541,u8,t41,2025-02-17 09:29:07,adflow,2025-02-17 09:29:08
imp4542,sess4542,u9,t42,2025-02-17 07:45:44,sponsorx,2025-02-17 07:45:45
imp4543,sess4543,u10,t43,2025-02-17 07:54:51,mediagrid,2025-02-17 07:54:52
imp4544,sess4544,u1,t44,2025-02-17 08:18:48,streamads,2025-02-17 08:18:49
imp4545,sess4545,u2,t45,2025-02-17 08:31:05,adflow,2025-02-17 08:31:06
imp4546,sess4546,u3,t46,2025-02-17 08:30:32,sponsorx,2025-02-17 08:30:33
imp4547,sess4547,u4,t47,2025-02-17 09:05:29,mediagrid,2025-02-17 09:05:30
imp4548,sess4548,u5,t48,2025-02-17 09:12:56,streamads,2025-02-17 09:12:57
imp4549,sess4549,u5,t49,2025-02-17 09:55:33,adflow,2025-02-17 09:55:34
imp4550,sess4550,u6,t50,2025-02-17 09:42:30,sponsorx,2025-02-17 09:42:31
imp4551,sess4551,u7,t51,2025-02-17 10:25:27,mediagrid,2025-02-17 10:25:28
