click_id,impression_id,click_ts,updated_at
clk1426,imp1426,2025-01-15 21:35:13,2025-01-15 21:35:15
clk1427,imp1427,2025-01-15 20:54:51,2025-01-15 20:54:53
clk1428,imp1428,2025-01-15 22:10:19,2025-01-15 22:10:21
clk1429,imp1429,2025-01-15 21:36:57,2025-01-15 21:36:59
clk1430,imp1430,2025-01-15 23:13:25,2025-01-15 23:13:27
clk1431,imp1431,2025-01-15 22:47:03,2025-01-15 22:47:05
clk1432,imp1432,2025-01-15 22:20:41,2025-01-15 22:20:43
clk1433,imp1433,2025-01-16 00:25:09,2025-01-16 00:25:11
clk1434,imp1434,2025-01-16 00:05:47,2025-01-16 00:05:49
clk1435,imp1435,2025-01-15 23:46:25,2025-01-15 23:46:27
clk1436,imp1436,2025-01-15 23:12:53,2025-01-15 23:12:55
clk1437,imp1437,2025-01-15 23:36:51,2025-01-15 23:36:53
clk1438,imp1438,2025-01-15 23:57:29,2025-01-15 23:57:31
clk1439,imp1439,2025-01-16 00:16:27,2025-01-16 00:16:29
clk1440,imp1440,2025-01-16 00:41:35,2025-01-16 00:41:37
clk1441,imp1441,2025-01-16 00:51:53,2025-01-16 00:51:55
clk1442,imp1442,2025-01-16 01:30:11,2025-01-16 01:30:13
clk1443,imp1443,2025-01-16 01:25:39,2025-01-16 01:25:41
clk1444,imp1444,2025-01-16 01:35:07,2025-01-16 01:35:09
clk1445,imp1445,2025-01-16 01:58:35,2025-01-16 01:58:37
clk1446,imp1446,2025-01-16 02:36:03,2025-01-16 02:36:05
clk1447,imp1447,2025-01-16 01:48:41,2025-01-16 01:48:43
clk1448,imp1448,2025-01-16 02:47:09,2025-01-16 02:47:11
clk1449,imp1449,2025-01-16 03:59:37,2025-01-16 03:59:39
clk1450,imp1450,2025-01-16 03:25:25,2025-01-16 03:25:27
clk1451,imp1451,2025-01-16 02:52:03,2025-01-16 02:52:05
clk1452,imp1452,2025-01-16 04:32:31,2025-01-16 04:32:33
clk1453,imp1453,2025-01-16 04:06:09,2025-01-16 04:06:11
clk1454,imp1454,2025-01-16 03:39:47,2025-01-16 03:39:49
clk1455,imp1455,2025-01-16 05:48:15,2025-01-16 05:48:17
clk1456,imp1456,2025-01-16 05:28:53,2025-01-16 05:28:55
clk1457,imp1457,2025-01-16 05:09:31,2025-01-16 05:09:33
clk1458,imp1458,2025-01-16 04:50:59,2025-01-16 04:51:01
clk1459,imp1459,2025-01-16 04:58:27,2025-01-16 04:58:29
clk1460,imp1460,2025-01-16 05:24:15,2025-01-16 05:24:17
clk1461,imp1461,2025-01-16 05:26:23,2025-01-16 05:26:25
clk1462,imp1462,2025-01-16 06:10:31,2025-01-16 06:10:33
clk1463,imp1463,2025-01-16 06:35:49,2025-01-16 06:35:51
clk1464,imp1464,2025-01-16 06:21:17,2025-01-16 06:21:19
clk1465,imp1465,2025-01-16 06:20:45,2025-01-16 06:20:47
clk1466,imp1466,2025-01-16 06:34:13,2025-01-16 06:34:15
clk1467,imp1467,2025-01-16 07:01:41,2025-01-16 07:01:43
clk1468,imp1468,2025-01-16 07:43:09,2025-01-16 07:43:11
clk1469,imp1469,2025-01-16 08:38:37,2025-01-16 08:38:39
clk1470,imp1470,2025-01-16 07:58:15,2025-01-16 07:58:17
clk1471,imp1471,2025-01-16 09:14:43,2025-01-16 09:14:45
clk1472,imp1472,2025-01-16 08:41:21,2025-01-16 08:41:23
clk1473,imp1473,2025-01-16 10:18:49,2025-01-16 10:18:51
clk1474,imp1474,2025-01-16 09:52:27,2025-01-16 09:52:29
clk1475,imp1475,2025-01-16 09:26:05,2025-01-16 09:26:07
clk1476,imp1476,2025-01-16 11:31:33,2025-01-16 11:31:35
clk1477,imp1477,2025-01-16 11:12:11,2025-01-16 11:12:13
clk1478,imp1478,2025-01-16 10:52:49,2025-01-16 10:52:51
clk1479,imp1479,2025-01-16 10:07:07,2025-01-16 10:07:09
clk1480,imp1480,2025-01-16 10:18:15,2025-01-16 10:18:17
clk1481,imp1481,2025-01-16 10:44:53,2025-01-16 10:44:55
clk1482,imp1482,2025-01-16 11:07:51,2025-01-16 11:07:53
clk1483,imp1483,2025-01-16 11:35:59,2025-01-16 11:36:01
clk1484,imp1484,2025-01-16 11:48:17,2025-01-16 11:48:19
clk1485,imp1485,2025-01-16 11:23:45,2025-01-16 11:23:47
clk1486,imp1486,2025-01-16 12:25:03,2025-01-16 12:25:05
clk1487,imp1487,2025-01-16 12:35:31,2025-01-16 12:35:33
clk1488,imp1488,2025-01-16 12:59:59,2025-01-16 13:00:01
clk1489,imp1489,2025-01-16 13:38:27,2025-01-16 13:38:29
clk1490,imp1490,2025-01-16 12:51:05,2025-01-16 12:51:07
clk1491,imp1491,2025-01-16 13:50:33,2025-01-16 13:50:35
clk1492,imp1492,2025-01-16 13:10:11,2025-01-16 13:10:13
clk1493,imp1493,2025-01-16 14:30:39,2025-01-16 14:30:41
clk1494,imp1494,2025-01-16 13:57:17,2025-01-16 13:57:19
clk1495,imp1495,2025-01-16 15:38:45,2025-01-16 15:38:47
clk1496,imp1496,2025-01-16 15:12:23,2025-01-16 15:12:25
clk1497,imp1497,2025-01-16 14:46:01,2025-01-16 14:46:03
clk1498,imp1498,2025-01-16 16:55:29,2025-01-16 16:55:31
clk1499,imp1499,2025-01-16 16:36:07,2025-01-16 16:36:09
clk1500,imp1500,2025-01-16 15:12:45,2025-01-16 15:12:47
clk1501,imp1501,2025-01-16 15:28:23,2025-01-16 15:28:25
clk1502,imp1502,2025-01-16 15:42:51,2025-01-16 15:42:53
clk1503,imp1503,2025-01-16 16:13:39,2025-01-16 16:13:41
clk1504,imp1504,2025-01-16 16:18:47,2025-01-16 16:18:49
clk1505,imp1505,2025-01-16 17:05:55,2025-01-16 17:05:57
clk1506,imp1506,2025-01-16 16:31:23,2025-01-16 16:31:25
clk1507,imp1507,2025-01-16 17:19:41,2025-01-16 17:19:43
clk1508,imp1508,2025-01-16 17:20:09,2025-01-16 17:20:11
clk1509,imp1509,2025-01-16 17:34:37,2025-01-16 17:34:39
clk1510,imp1510,2025-01-16 18:03:05,2025-01-16 18:03:07
clk1511,imp1511,2025-01-16 18:45:33,2025-01-16 18:45:35
clk1512,imp1512,2025-01-16 19:42:01,2025-01-16 19:42:03
clk1513,imp1513,2025-01-16 19:01:39,2025-01-16 19:01:41
clk1514,imp1514,2025-01-16 20:19:07,2025-01-16 20:19:09
clk1515,imp1515,2025-01-16 19:45:45,2025-01-16 19:45:47
clk1516,imp1516,2025-01-16 19:12:23,2025-01-16 19:12:25
clk1517,imp1517,2025-01-16 20:57:51,2025-01-16 20:57:53
clk1518,imp1518,2025-01-16 20:31:29,2025-01-16 20:31:31
clk1519,imp1519,2025-01-16 20:05:07,2025-01-16 20:05:09
clk1520,imp1520,2025-01-16 22:18:35,2025-01-16 22:18:37
clk1521,imp1521,2025-01-16 21:59:13,2025-01-16 21:59:15
clk1522,imp1522,2025-01-16 20:39:31,2025-01-16 20:39:33
clk1523,imp1523,2025-01-16 20:59:39,2025-01-16 20:59:41
clk1524,imp1524,2025-01-16 21:32:17,2025-01-16 21:32:19
clk1525,imp1525,2025-01-16 21:59:15,2025-01-16 21:59:17
clk1526,imp1526,2025-01-16 21:38:33,2025-01-16 21:38:35
clk1527,imp1527,2025-01-16 21:45:51,2025-01-16 21:45:53
clk1528,imp1528,2025-01-16 22:21:09,2025-01-16 22:21:11
clk1529,imp1529,2025-01-16 23:24:27,2025-01-16 23:24:29
clk1530,imp1530,2025-01-16 23:35:55,2025-01-16 23:35:57
clk1531,imp1531,2025-01-17 00:01:23,2025-01-17 00:01:25
clk1532,imp1532,2025-01-16 23:07:01,2025-01-16 23:07:03
clk1533,imp1533,2025-01-16 23:53:29,2025-01-16 23:53:31
clk1534,imp1534,2025-01-17 00:53:57,2025-01-17 00:53:59
clk1535,imp1535,2025-01-17 00:13:35,2025-01-17 00:13:37
clk1536,imp1536,2025-01-17 01:35:03,2025-01-17 01:35:05
clk1537,imp1537,2025-01-17 01:01:41,2025-01-17 01:01:43
clk1538,imp1538,2025-01-17 02:44:09,2025-01-17 02:44:11
clk1539,imp1539,2025-01-17 02:17:47,2025-01-17 02:17:49
clk1540,imp1540,2025-01-17 01:51:25,2025-01-17 01:51:27
clk1541,imp1541,2025-01-17 01:25:03,2025-01-17 01:25:05
clk1542,imp1542,2025-01-17 03:42:31,2025-01-17 03:42:33
clk1543,imp1543,2025-01-17 01:59:49,2025-01-17 01:59:51
clk1544,imp1544,2025-01-17 02:06:37,2025-01-17 02:06:39
clk1545,imp1545,2025-01-17 02:28:05,2025-01-17 02:28:07
clk1546,imp1546,2025-01-17 03:03:53,2025-01-17 03:03:55
clk1547,imp1547,2025-01-17 03:12:01,2025-01-17 03:12:03
clk1548,imp1548,2025-01-17 03:06:19,2025-01-17 03:06:21
clk1549,imp1549,2025-01-17 03:28:37,2025-01-17 03:28:39
clk1550,imp1550,2025-01-17 04:18:05,2025-01-17 04:18:07
clk1551,imp1551,2025-01-17 04:19:33,2025-01-17 04:19:35
clk1552,imp1552,2025-01-17 04:35:01,2025-01-17 04:35:03
clk1553,imp1553,2025-01-17 05:04:29,2025-01-17 05:04:31
clk1554,imp1554,2025-01-17 05:47:57,2025-01-17 05:47:59
clk1555,imp1555,2025-01-17 05:00:35,2025-01-17 05:00:37
clk1556,imp1556,2025-01-17 06:05:03,2025-01-17 06:05:05
clk1557,imp1557,2025-01-17 05:24:41,2025-01-17 05:24:43
clk1558,imp1558,2025-01-17 06:50:09,2025-01-17 06:50:11
clk1559,imp1559,2025-01-17 06:16:47,2025-01-17 06:16:49
clk1560,imp1560,2025-01-17 08:03:15,2025-01-17 08:03:17
clk1561,imp1561,2025-01-17 07:36:53,2025-01-17 07:36:55
clk1562,imp1562,2025-01-17 07:10:31,2025-01-17 07:10:33
clk1563,imp1563,2025-01-17 09:24:59,2025-01-17 09:25:01
clk1564,imp1564,2025-01-17 09:05:37,2025-01-17 09:05:39
clk1565,imp1565,2025-01-17 07:36:45,2025-01-17 07:36:47
clk1566,imp1566,2025-01-17 07:41:03,2025-01-17 07:41:05
clk1567,imp1567,2025-01-17 08:19:41,2025-01-17 08:19:43
clk1568,imp1568,2025-01-17 08:04:49,2025-01-17 08:04:51
clk1569,imp1569,2025-01-17 08:31:57,2025-01-17 08:31:59
clk1570,imp1570,2025-01-17 08:41:15,2025-01-17 08:41:17
clk1571,imp1571,2025-01-17 09:18:33,2025-01-17 09:18:35
clk1572,imp1572,2025-01-17 09:10:01,2025-01-17 09:10:03
clk1573,imp1573,2025-01-17 09:15:29,2025-01-17 09:15:31
clk1574,imp1574,2025-01-17 09:34:57,2025-01-17 09:34:59
clk1575,imp1575,2025-01-17 10:08:25,2025-01-17 10:08:27
clk1576,imp1576,2025-01-17 10:55:53,2025-01-17 10:55:55
clk1577,imp1577,2025-01-17 11:57:21,2025-01-17 11:57:23
clk1578,imp1578,2025-01-17 11:16:59,2025-01-17 11:17:01
clk1579,imp1579,2025-01-17 12:39:27,2025-01-17 12:39:29
clk1580,imp1580,2025-01-17 12:06:05,2025-01-17 12:06:07
clk1581,imp1581,2025-01-17 11:32:43,2025-01-17 11:32:45
clk1582,imp1582,2025-01-17 13:23:11,2025-01-17 13:23:13
clk1583,imp1583,2025-01-17 12:56:49,2025-01-17 12:56:51
clk1584,imp1584,2025-01-17 12:30:27,2025-01-17 12:30:29
clk1585,imp1585,2025-01-17 14:48:55,2025-01-17 14:48:57
clk1586,imp1586,2025-01-17 12:48:03,2025-01-17 12:48:05
clk1587,imp1587,2025-01-17 13:12:51,2025-01-17 13:12:53
clk1588,imp1588,2025-01-17 13:12:29,2025-01-17 13:12:31
clk1589,imp1589,2025-01-17 13:53:17,2025-01-17 13:53:19
clk1590,imp1590,2025-01-17 14:04:25,2025-01-17 14:04:27
clk1591,imp1591,2025-01-17 14:00:43,2025-01-17 14:00:45
clk1592,imp1592,2025-01-17 14:25:01,2025-01-17 14:25:03
clk1593,imp1593,2025-01-17 15:17:19,2025-01-17 15:17:21
clk1594,imp1594,2025-01-17 15:19:47,2025-01-17 15:19:49
clk1595,imp1595,2025-01-17 15:36:15,2025-01-17 15:36:17
clk1596,imp1596,2025-01-17 16:06:43,2025-01-17 16:06:45
clk1597,imp1597,2025-01-17 16:51:11,2025-01-17 16:51:13
clk1598,imp1598,2025-01-17 16:03:49,2025-01-17 16:03:51
clk1599,imp1599,2025-01-17 17:09:17,2025-01-17 17:09:19
clk1600,imp1600,2025-01-17 16:28:05,2025-01-17 16:28:07
clk1601,imp1601,2025-01-17 17:54:33,2025-01-17 17:54:35
clk1602,imp1602,2025-01-17 17:21:11,2025-01-17 17:21:13
clk1603,imp1603,2025-01-17 16:47:49,2025-01-17 16:47:51
clk1604,imp1604,2025-01-17 18:42:17,2025-01-17 18:42:19
clk1605,imp1605,2025-01-17 18:15:55,2025-01-17 18:15:57
clk1606,imp1606,2025-01-17 17:49:33,2025-01-17 17:49:35
clk1607,imp1607,2025-01-17 20:12:01,2025-01-17 20:12:03
clk1608,imp1608,2025-01-17 18:10:09,2025-01-17 18:10:11
clk1609,imp1609,2025-01-17 18:22:27,2025-01-17 18:22:29
clk1610,imp1610,2025-01-17 19:07:05,2025-01-17 19:07:07
clk1611,imp1611,2025-01-17 18:55:13,2025-01-17 18:55:15
clk1612,imp1612,2025-01-17 19:25:21,2025-01-17 19:25:23
clk1613,imp1613,2025-01-17 19:36:39,2025-01-17 19:36:41
clk1614,imp1614,2025-01-17 20:15:57,2025-01-17 20:15:59
clk1615,imp1615,2025-01-17 20:08:25,2025-01-17 20:08:27
clk1616,imp1616,2025-01-17 20:14:53,2025-01-17 20:14:55
clk1617,imp1617,2025-01-17 20:35:21,2025-01-17 20:35:23
clk1618,imp1618,2025-01-17 21:09:49,2025-01-17 21:09:51
clk1619,imp1619,2025-01-17 21:58:17,2025-01-17 21:58:19
clk1620,imp1620,2025-01-17 21:10:55,2025-01-17 21:10:57
clk1621,imp1621,2025-01-17 22:20:23,2025-01-17 22:20:25
clk1622,imp1622,2025-01-17 21:40:01,2025-01-17 21:40:03
clk1623,imp1623,2025-01-17 23:10:29,2025-01-17 23:10:31
clk1624,imp1624,2025-01-17 22:37:07,2025-01-17 22:37:09
clk1625,imp1625,2025-01-18 00:28:35,2025-01-18 00:28:37
clk1626,imp1626,2025-01-18 00:02:13,2025-01-18 00:02:15
clk1627,imp1627,2025-01-17 23:35:51,2025-01-17 23:35:53
clk1628,imp1628,2025-01-17 23:09:29,2025-01-17 23:09:31
clk1629,imp1629,2025-01-17 23:38:17,2025-01-17 23:38:19
clk1630,imp1630,2025-01-17 23:51:15,2025-01-17 23:51:17
clk1631,imp1631,2025-01-17 23:56:53,2025-01-17 23:56:55
clk1632,imp1632,2025-01-18 00:42:41,2025-01-18 00:42:43
clk1633,imp1633,2025-01-18 00:56:49,2025-01-18 00:56:51
clk1634,imp1634,2025-01-18 00:55:07,2025-01-18 00:55:09
clk1635,imp1635,2025-01-18 01:21:25,2025-01-18 01:21:27
clk1636,imp1636,2025-01-18 01:03:53,2025-01-18 01:03:55
clk1637,imp1637,2025-01-18 02:19:11,2025-01-18 02:19:13
clk1638,imp1638,2025-01-18 02:36:39,2025-01-18 02:36:41
clk1639,imp1639,2025-01-18 03:08:07,2025-01-18 03:08:09
clk1640,imp1640,2025-01-18 02:13:45,2025-01-18 02:13:47
clk1641,imp1641,2025-01-18 03:06:13,2025-01-18 03:06:15
clk1642,imp1642,2025-01-18 04:12:41,2025-01-18 04:12:43
clk1643,imp1643,2025-01-18 03:32:19,2025-01-18 03:32:21
clk1644,imp1644,2025-01-18 04:59:47,2025-01-18 04:59:49
clk1645,imp1645,2025-01-18 04:26:25,2025-01-18 04:26:27
clk1646,imp1646,2025-01-18 03:53:03,2025-01-18 03:53:05
clk1647,imp1647,2025-01-18 05:48:31,2025-01-18 05:48:33
clk1648,imp1648,2025-01-18 05:22:09,2025-01-18 05:22:11
clk1649,imp1649,2025-01-18 04:55:47,2025-01-18 04:55:49
clk1650,imp1650,2025-01-18 04:36:05,2025-01-18 04:36:07
clk1651,imp1651,2025-01-18 05:10:23,2025-01-18 05:10:25
clk1652,imp1652,2025-01-18 05:03:51,2025-01-18 05:03:53
clk1653,imp1653,2025-01-18 05:54:29,2025-01-18 05:54:31
clk1654,imp1654,2025-01-18 05:45:37,2025-01-18 05:45:39
clk1655,imp1655,2025-01-18 06:18:45,2025-01-18 06:18:47
clk1656,imp1656,2025-01-18 06:32:03,2025-01-18 06:32:05
clk1657,imp1657,2025-01-18 07:13:21,2025-01-18 07:13:23
clk1658,imp1658,2025-01-18 07:06:49,2025-01-18 07:06:51
clk1659,imp1659,2025-01-18 07:14:17,2025-01-18 07:14:19
clk1660,imp1660,2025-01-18 07:35:45,2025-01-18 07:35:47
clk1661,imp1661,2025-01-18 08:11:13,2025-01-18 08:11:15
clk1662,imp1662,2025-01-18 09:00:41,2025-01-18 09:00:43
clk1663,imp1663,2025-01-18 08:13:19,2025-01-18 08:13:21
clk1664,imp1664,2025-01-18 09:23:47,2025-01-18 09:23:49
clk1665,imp1665,2025-01-18 08:43:25,2025-01-18 08:43:27
clk1666,imp1666,2025-01-18 10:14:53,2025-01-18 10:14:55
clk1667,imp1667,2025-01-18 09:41:31,2025-01-18 09:41:33
clk1668,imp1668,2025-01-18 09:08:09,2025-01-18 09:08:11
clk1669,imp1669,2025-01-18 11:07:37,2025-01-18 11:07:39
clk1670,imp1670,2025-01-18 10:41:15,2025-01-18 10:41:17
clk1671,imp1671,2025-01-18 10:14:53,2025-01-18 10:14:55
clk1672,imp1672,2025-01-18 10:06:41,2025-01-18 10:06:43
clk1673,imp1673,2025-01-18 10:29:39,2025-01-18 10:29:41
clk1674,imp1674,2025-01-18 10:41:17,2025-01-18 10:41:19
clk1675,imp1675,2025-01-18 10:47:15,2025-01-18 10:47:17
clk1676,imp1676,2025-01-18 11:49:13,2025-01-18 11:49:15
clk1677,imp1677,2025-01-18 11:49:31,2025-01-18 11:49:33
clk1678,imp1678,2025-01-18 12:17:49,2025-01-18 12:17:51
clk1679,imp1679,2025-01-18 12:01:17,2025-01-18 12:01:19
clk1680,imp1680,2025-01-18 13:18:35,2025-01-18 13:18:37
clk1681,imp1681,2025-01-18 13:37:03,2025-01-18 13:37:05
clk1682,imp1682,2025-01-18 12:35:41,2025-01-18 12:35:43
clk1683,imp1683,2025-01-18 13:15:09,2025-01-18 13:15:11
clk1684,imp1684,2025-01-18 14:08:37,2025-01-18 14:08:39
clk1685,imp1685,2025-01-18 13:21:15,2025-01-18 13:21:17
clk1686,imp1686,2025-01-18 14:35:43,2025-01-18 14:35:45
clk1687,imp1687,2025-01-18 13:55:21,2025-01-18 13:55:23
clk1688,imp1688,2025-01-18 15:30:49,2025-01-18 15:30:51
clk1689,imp1689,2025-01-18 14:57:27,2025-01-18 14:57:29
clk1690,imp1690,2025-01-18 16:53:55,2025-01-18 16:53:57
clk1691,imp1691,2025-01-18 16:27:33,2025-01-18 16:27:35
clk1692,imp1692,2025-01-18 16:01:11,2025-01-18 16:01:13
clk1693,imp1693,2025-01-18 15:18:09,2025-01-18 15:18:11
clk1694,imp1694,2025-01-18 15:45:37,2025-01-18 15:45:39
clk1695,imp1695,2025-01-18 15:46:05,2025-01-18 15:46:07
clk1696,imp1696,2025-01-18 16:00:53,2025-01-18 16:00:55
clk1697,imp1697,2025-01-18 16:36:51,2025-01-18 16:36:53
clk1698,imp1698,2025-01-18 17:12:59,2025-01-18 17:13:01
clk1699,imp1699,2025-01-18 17:28:17,2025-01-18 17:28:19
clk1700,imp1700,2025-01-18 17:00:55,2025-01-18 17:00:57
clk1701,imp1701,2025-01-18 18:05:13,2025-01-18 18:05:15
clk1702,imp1702,2025-01-18 18:13:41,2025-01-18 18:13:43
clk1703,imp1703,2025-01-18 18:36:09,2025-01-18 18:36:11
clk1704,imp1704,2025-01-18 19:12:37,2025-01-18 19:12:39
clk1705,imp1705,2025-01-18 18:18:15,2025-01-18 18:18:17
clk1706,imp1706,2025-01-18 19:15:43,2025-01-18 19:15:45
clk1707,imp1707,2025-01-18 20:27:11,2025-01-18 20:27:13
clk1708,imp1708,2025-01-18 19:46:49,2025-01-18 19:46:51
clk1709,imp1709,2025-01-18 21:19:17,2025-01-18 21:19:19
clk1710,imp1710,2025-01-18 20:45:55,2025-01-18 20:45:57
clk1711,imp1711,2025-01-18 20:12:33,2025-01-18 20:12:35
clk1712,imp1712,2025-01-18 22:13:01,2025-01-18 22:13:03
clk1713,imp1713,2025-01-18 21:46:39,2025-01-18 21:46:41
clk1714,imp1714,2025-01-18 21:20:17,2025-01-18 21:20:19
clk1715,imp1715,2025-01-18 20:59:55,2025-01-18 20:59:57
clk1716,imp1716,2025-01-18 21:08:03,2025-01-18 21:08:05
clk1717,imp1717,2025-01-18 21:25:41,2025-01-18 21:25:43
clk1718,imp1718,2025-01-18 21:35:39,2025-01-18 21:35:41
clk1719,imp1719,2025-01-18 21:48:47,2025-01-18 21:48:49
clk1720,imp1720,2025-01-18 22:43:55,2025-01-18 22:43:57
clk1721,imp1721,2025-01-18 23:14:13,2025-01-18 23:14:15
clk1722,imp1722,2025-01-18 22:58:41,2025-01-18 22:58:43
clk1723,imp1723,2025-01-18 22:57:09,2025-01-18 22:57:11
clk1724,imp1724,2025-01-18 23:09:37,2025-01-18 23:09:39
clk1725,imp1725,2025-01-18 23:36:05,2025-01-18 23:36:07
clk1726,imp1726,2025-01-19 00:16:33,2025-01-19 00:16:35
clk1727,imp1727,2025-01-19 01:11:01,2025-01-19 01:11:03
clk1728,imp1728,2025-01-19 00:23:39,2025-01-19 00:23:41
clk1729,imp1729,2025-01-19 01:39:07,2025-01-19 01:39:09
clk1730,imp1730,2025-01-19 00:58:45,2025-01-19 00:58:47
clk1731,imp1731,2025-01-19 02:35:13,2025-01-19 02:35:15
clk1732,imp1732,2025-01-19 02:01:51,2025-01-19 02:01:53
clk1733,imp1733,2025-01-19 01:28:29,2025-01-19 01:28:31
clk1734,imp1734,2025-01-19 03:32:57,2025-01-19 03:32:59
clk1735,imp1735,2025-01-19 03:06:35,2025-01-19 03:06:37
clk1736,imp1736,2025-01-19 02:01:23,2025-01-19 02:01:25
clk1737,imp1737,2025-01-19 02:20:01,2025-01-19 02:20:03
clk1738,imp1738,2025-01-19 03:03:19,2025-01-19 03:03:21
clk1739,imp1739,2025-01-19 02:47:17,2025-01-19 02:47:19
clk1740,imp1740,2025-01-19 03:27:15,2025-01-19 03:27:17
clk1741,imp1741,2025-01-19 04:06:23,2025-01-19 04:06:25
clk1742,imp1742,2025-01-19 04:23:41,2025-01-19 04:23:43
clk1743,imp1743,2025-01-19 03:58:09,2025-01-19 03:58:11
clk1744,imp1744,2025-01-19 05:04:27,2025-01-19 05:04:29
clk1745,imp1745,2025-01-19 05:13:55,2025-01-19 05:13:57
clk1746,imp1746,2025-01-19 05:37:23,2025-01-19 05:37:25
clk1747,imp1747,2025-01-19 06:14:51,2025-01-19 06:14:53
clk1748,imp1748,2025-01-19 05:20:29,2025-01-19 05:20:31
clk1749,imp1749,2025-01-19 06:18:57,2025-01-19 06:18:59
clk1750,imp1750,2025-01-19 05:30:45,2025-01-19 05:30:47
clk1751,imp1751,2025-01-19 06:50:13,2025-01-19 06:50:15
clk1752,imp1752,2025-01-19 06:09:51,2025-01-19 06:09:53
clk1753,imp1753,2025-01-19 07:50:19,2025-01-19 07:50:21
clk1754,imp1754,2025-01-19 07:16:57,2025-01-19 07:16:59
clk1755,imp1755,2025-01-19 09:18:25,2025-01-19 09:18:27
clk1756,imp1756,2025-01-19 08:52:03,2025-01-19 08:52:05
clk1757,imp1757,2025-01-19 08:25:41,2025-01-19 08:25:43
clk1758,imp1758,2025-01-19 07:55:09,2025-01-19 07:55:11
clk1759,imp1759,2025-01-19 07:46:27,2025-01-19 07:46:29
clk1760,imp1760,2025-01-19 08:10:05,2025-01-19 08:10:07
clk1761,imp1761,2025-01-19 08:24:03,2025-01-19 08:24:05
clk1762,imp1762,2025-01-19 08:40:11,2025-01-19 08:40:13
clk1763,imp1763,2025-01-19 09:38:19,2025-01-19 09:38:21
clk1764,imp1764,2025-01-19 09:02:47,2025-01-19 09:02:49
clk1765,imp1765,2025-01-19 09:56:05,2025-01-19 09:56:07
clk1766,imp1766,2025-01-19 09:55:33,2025-01-19 09:55:35
clk1767,imp1767,2025-01-19 10:09:01,2025-01-19 10:09:03
clk1768,imp1768,2025-01-19 10:36:29,2025-01-19 10:36:31
clk1769,imp1769,2025-01-19 11:17:57,2025-01-19 11:17:59
clk1770,imp1770,2025-01-19 12:13:25,2025-01-19 12:13:27
clk1771,imp1771,2025-01-19 11:26:03,2025-01-19 11:26:05
clk1772,imp1772,2025-01-19 12:42:31,2025-01-19 12:42:33
clk1773,imp1773,2025-01-19 12:02:09,2025-01-19 12:02:11
clk1774,imp1774,2025-01-19 13:39:37,2025-01-19 13:39:39
clk1775,imp1775,2025-01-19 13:06:15,2025-01-19 13:06:17
clk1776,imp1776,2025-01-19 12:32:53,2025-01-19 12:32:55
clk1777,imp1777,2025-01-19 14:38:21,2025-01-19 14:38:23
clk1778,imp1778,2025-01-19 14:11:59,2025-01-19 14:12:01
clk1779,imp1779,2025-01-19 12:46:37,2025-01-19 12:46:39
clk1780,imp1780,2025-01-19 13:24:15,2025-01-19 13:24:17
clk1781,imp1781,2025-01-19 13:45:43,2025-01-19 13:45:45
clk1782,imp1782,2025-01-19 13:33:41,2025-01-19 13:33:43
clk1783,imp1783,2025-01-19 14:17:39,2025-01-19 14:17:41
clk1784,imp1784,2025-01-19 14:01:57,2025-01-19 14:01:59
clk1785,imp1785,2025-01-19 15:19:05,2025-01-19 15:19:07
clk1786,imp1786,2025-01-19 14:54:33,2025-01-19 14:54:35
clk1787,imp1787,2025-01-19 16:02:51,2025-01-19 16:02:53
clk1788,imp1788,2025-01-19 16:13:19,2025-01-19 16:13:21
clk1789,imp1789,2025-01-19 16:37:47,2025-01-19 16:37:49
clk1790,imp1790,2025-01-19 15:36:25,2025-01-19 15:36:27
clk1791,imp1791,2025-01-19 16:21:53,2025-01-19 16:21:55
clk1792,imp1792,2025-01-19 17:21:21,2025-01-19 17:21:23
clk1793,imp1793,2025-01-19 16:33:59,2025-01-19 16:34:01
clk1794,imp1794,2025-01-19 17:54:27,2025-01-19 17:54:29
clk1795,imp1795,2025-01-19 17:14:05,2025-01-19 17:14:07
clk1796,imp1796,2025-01-19 18:55:33,2025-01-19 18:55:35
clk1797,imp1797,2025-01-19 18:22:11,2025-01-19 18:22:13
clk1798,imp1798,2025-01-19 17:48:49,2025-01-19 17:48:51
clk1799,imp1799,2025-01-19 19:58:17,2025-01-19 19:58:19
clk1800,imp1800,2025-01-19 18:19:15,2025-01-19 18:19:17
clk1801,imp1801,2025-01-19 18:25:33,2025-01-19 18:25:35
clk1802,imp1802,2025-01-19 18:58:41,2025-01-19 18:58:43
clk1803,imp1803,2025-01-19 18:54:29,2025-01-19 18:54:31
clk1804,imp1804,2025-01-19 19:12:27,2025-01-19 19:12:29
clk1805,imp1805,2025-01-19 19:31:35,2025-01-19 19:31:37
clk1806,imp1806,2025-01-19 19:30:53,2025-01-19 19:30:55
clk1807,imp1807,2025-01-19 19:58:11,2025-01-19 19:58:13
clk1808,imp1808,2025-01-19 20:53:29,2025-01-19 20:53:31
clk1809,imp1809,2025-01-19 20:53:57,2025-01-19 20:53:59
clk1810,imp1810,2025-01-19 21:08:25,2025-01-19 21:08:27
clk1811,imp1811,2025-01-19 21:36:53,2025-01-19 21:36:55
clk1812,imp1812,2025-01-19 22:19:21,2025-01-19 22:19:23
clk1813,imp1813,2025-01-19 21:24:59,2025-01-19 21:25:01
